id,layer,family,name,export_name,request_type,status,target,differentiability,fusion_tags,source_tags
chronos.watchdog_recovery.detect-hang,chronos,watchdog_recovery,detectHang,watchdogRecoveryDetectHang,ScheduleOpRequest,standard,host,not-applicable,,
chronos.watchdog_recovery.detect-livelock,chronos,watchdog_recovery,detectLivelock,watchdogRecoveryDetectLivelock,ScheduleOpRequest,standard,host,not-applicable,,
chronos.watchdog_recovery.detect-timeout,chronos,watchdog_recovery,detectTimeout,watchdogRecoveryDetectTimeout,ScheduleOpRequest,standard,host,not-applicable,,
chronos.watchdog_recovery.disarm-watchdog,chronos,watchdog_recovery,disarmWatchdog,watchdogRecoveryDisarmWatchdog,ScheduleOpRequest,standard,host,not-applicable,,
chronos.watchdog_recovery.emit-fault-report,chronos,watchdog_recovery,emitFaultReport,watchdogRecoveryEmitFaultReport,ScheduleOpRequest,standard,host,not-applicable,,
chronos.watchdog_recovery.fail-closed,chronos,watchdog_recovery,failClosed,watchdogRecoveryFailClosed,ScheduleOpRequest,standard,host,not-applicable,,
chronos.watchdog_recovery.heartbeat,chronos,watchdog_recovery,heartbeat,watchdogRecoveryHeartbeat,ScheduleOpRequest,standard,host,not-applicable,,
chronos.watchdog_recovery.mark-device-lost,chronos,watchdog_recovery,markDeviceLost,watchdogRecoveryMarkDeviceLost,ScheduleOpRequest,standard,host,not-applicable,,
chronos.watchdog_recovery.recover-device,chronos,watchdog_recovery,recoverDevice,watchdogRecoveryRecoverDevice,ScheduleOpRequest,standard,host,not-applicable,,
chronos.watchdog_recovery.reset-schedule,chronos,watchdog_recovery,resetSchedule,watchdogRecoveryResetSchedule,ScheduleOpRequest,standard,host,not-applicable,,
chronos.watchdog_recovery.retry-from-checkpoint,chronos,watchdog_recovery,retryFromCheckpoint,watchdogRecoveryRetryFromCheckpoint,ScheduleOpRequest,standard,host,not-applicable,,
chronos.watchdog_recovery.rollback-epoch,chronos,watchdog_recovery,rollbackEpoch,watchdogRecoveryRollbackEpoch,ScheduleOpRequest,standard,host,not-applicable,,
chronos.wave_epoch.advance-epoch,chronos,wave_epoch,advanceEpoch,waveEpochAdvanceEpoch,ScheduleOpRequest,standard,host;sm86,not-applicable,,
chronos.wave_epoch.advance-wave,chronos,wave_epoch,advanceWave,waveEpochAdvanceWave,ScheduleOpRequest,standard,host;sm86,not-applicable,,
chronos.wave_epoch.begin-epoch,chronos,wave_epoch,beginEpoch,waveEpochBeginEpoch,ScheduleOpRequest,standard,host;sm86,not-applicable,,
chronos.wave_epoch.begin-wave,chronos,wave_epoch,beginWave,waveEpochBeginWave,ScheduleOpRequest,standard,host;sm86,not-applicable,,
chronos.wave_epoch.end-epoch,chronos,wave_epoch,endEpoch,waveEpochEndEpoch,ScheduleOpRequest,standard,host;sm86,not-applicable,,
chronos.wave_epoch.end-wave,chronos,wave_epoch,endWave,waveEpochEndWave,ScheduleOpRequest,standard,host;sm86,not-applicable,,
chronos.wave_epoch.federation-epoch,chronos,wave_epoch,federationEpoch,waveEpochFederationEpoch,ScheduleOpRequest,standard,host;sm86,not-applicable,,
chronos.wave_epoch.lamport-clock,chronos,wave_epoch,lamportClock,waveEpochLamportClock,ScheduleOpRequest,standard,host;sm86,not-applicable,,
chronos.wave_epoch.logical-clock,chronos,wave_epoch,logicalClock,waveEpochLogicalClock,ScheduleOpRequest,standard,host;sm86,not-applicable,,
chronos.wave_epoch.model-epoch,chronos,wave_epoch,modelEpoch,waveEpochModelEpoch,ScheduleOpRequest,standard,host;sm86,not-applicable,,
chronos.wave_epoch.sequence-number,chronos,wave_epoch,sequenceNumber,waveEpochSequenceNumber,ScheduleOpRequest,standard,host;sm86,not-applicable,,
chronos.wave_epoch.session-epoch,chronos,wave_epoch,sessionEpoch,waveEpochSessionEpoch,ScheduleOpRequest,standard,host;sm86,not-applicable,,
chronos.wave_epoch.validate-epoch,chronos,wave_epoch,validateEpoch,waveEpochValidateEpoch,ScheduleOpRequest,standard,host;sm86,not-applicable,,
chronos.wave_epoch.vector-clock,chronos,wave_epoch,vectorClock,waveEpochVectorClock,ScheduleOpRequest,standard,host;sm86,not-applicable,,
chronos.wave_epoch.wait-wave,chronos,wave_epoch,waitWave,waveEpochWaitWave,ScheduleOpRequest,standard,host;sm86,not-applicable,,
chronos.wave_epoch.wave-barrier,chronos,wave_epoch,waveBarrier,waveEpochWaveBarrier,ScheduleOpRequest,standard,host;sm86,not-applicable,,
chronos.wave_epoch.wave-complete,chronos,wave_epoch,waveComplete,waveEpochWaveComplete,ScheduleOpRequest,standard,host;sm86,not-applicable,,
chronos.wave_epoch.wave-credit-acquire,chronos,wave_epoch,waveCreditAcquire,waveEpochWaveCreditAcquire,ScheduleOpRequest,standard,host;sm86,not-applicable,,
chronos.wave_epoch.wave-credit-release,chronos,wave_epoch,waveCreditRelease,waveEpochWaveCreditRelease,ScheduleOpRequest,standard,host;sm86,not-applicable,,
chronos.wave_epoch.wave-rollback,chronos,wave_epoch,waveRollback,waveEpochWaveRollback,ScheduleOpRequest,standard,host;sm86,not-applicable,,
gaia.allocation.allocate-code-memory,gaia,allocation,allocateCodeMemory,allocationAllocateCodeMemory,MemoryOpRequest,standard,host,not-applicable,,open-gpu-modules
gaia.allocation.allocate-coherent-memory,gaia,allocation,allocateCoherentMemory,allocationAllocateCoherentMemory,MemoryOpRequest,standard,host,not-applicable,,open-gpu-modules
gaia.allocation.allocate-constant-memory,gaia,allocation,allocateConstantMemory,allocationAllocateConstantMemory,MemoryOpRequest,standard,host,not-applicable,,open-gpu-modules
gaia.allocation.allocate-contiguous-memory,gaia,allocation,allocateContiguousMemory,allocationAllocateContiguousMemory,MemoryOpRequest,standard,host,not-applicable,,open-gpu-modules
gaia.allocation.allocate-pinned-host-memory,gaia,allocation,allocatePinnedHostMemory,allocationAllocatePinnedHostMemory,MemoryOpRequest,standard,host,not-applicable,,open-gpu-modules
gaia.allocation.allocate-protected-memory,gaia,allocation,allocateProtectedMemory,allocationAllocateProtectedMemory,MemoryOpRequest,standard,host,not-applicable,,open-gpu-modules
gaia.allocation.allocate-queue-memory,gaia,allocation,allocateQueueMemory,allocationAllocateQueueMemory,MemoryOpRequest,standard,host,not-applicable,,open-gpu-modules
gaia.allocation.allocate-scratch-memory,gaia,allocation,allocateScratchMemory,allocationAllocateScratchMemory,MemoryOpRequest,standard,host,not-applicable,,open-gpu-modules
gaia.allocation.allocate-semaphore-memory,gaia,allocation,allocateSemaphoreMemory,allocationAllocateSemaphoreMemory,MemoryOpRequest,standard,host,not-applicable,,open-gpu-modules
gaia.allocation.allocate-sparse-memory,gaia,allocation,allocateSparseMemory,allocationAllocateSparseMemory,MemoryOpRequest,standard,host,not-applicable,,open-gpu-modules
gaia.allocation.allocate-state-memory,gaia,allocation,allocateStateMemory,allocationAllocateStateMemory,MemoryOpRequest,standard,host,not-applicable,,open-gpu-modules
gaia.allocation.allocate-system-memory,gaia,allocation,allocateSystemMemory,allocationAllocateSystemMemory,MemoryOpRequest,standard,host,not-applicable,,open-gpu-modules
gaia.allocation.allocate-video-memory,gaia,allocation,allocateVideoMemory,allocationAllocateVideoMemory,MemoryOpRequest,standard,host,not-applicable,,open-gpu-modules
gaia.allocation.allocate-workspace,gaia,allocation,allocateWorkspace,allocationAllocateWorkspace,MemoryOpRequest,standard,host,not-applicable,,open-gpu-modules
gaia.allocation.free-memory,gaia,allocation,freeMemory,allocationFreeMemory,MemoryOpRequest,standard,host,not-applicable,,open-gpu-modules
gaia.allocation.query-allocation,gaia,allocation,queryAllocation,allocationQueryAllocation,MemoryOpRequest,standard,host,not-applicable,,open-gpu-modules
gaia.allocation.set-allocation-compressibility,gaia,allocation,setAllocationCompressibility,allocationSetAllocationCompressibility,MemoryOpRequest,standard,host,not-applicable,,open-gpu-modules
gaia.allocation.set-allocation-priority,gaia,allocation,setAllocationPriority,allocationSetAllocationPriority,MemoryOpRequest,standard,host,not-applicable,,open-gpu-modules
gaia.allocation.set-allocation-tag,gaia,allocation,setAllocationTag,allocationSetAllocationTag,MemoryOpRequest,standard,host,not-applicable,,open-gpu-modules
gaia.arena_pool.arena-checkpoint,gaia,arena_pool,arenaCheckpoint,arenaPoolArenaCheckpoint,MemoryOpRequest,standard,host,not-applicable,,
gaia.arena_pool.arena-fragmentation-report,gaia,arena_pool,arenaFragmentationReport,arenaPoolArenaFragmentationReport,MemoryOpRequest,standard,host,not-applicable,,
gaia.arena_pool.arena-guard,gaia,arena_pool,arenaGuard,arenaPoolArenaGuard,MemoryOpRequest,standard,host,not-applicable,,
gaia.arena_pool.arena-leak-report,gaia,arena_pool,arenaLeakReport,arenaPoolArenaLeakReport,MemoryOpRequest,standard,host,not-applicable,,
gaia.arena_pool.arena-poison,gaia,arena_pool,arenaPoison,arenaPoolArenaPoison,MemoryOpRequest,standard,host,not-applicable,,
gaia.arena_pool.arena-restore,gaia,arena_pool,arenaRestore,arenaPoolArenaRestore,MemoryOpRequest,standard,host,not-applicable,,
gaia.arena_pool.arena-rollback,gaia,arena_pool,arenaRollback,arenaPoolArenaRollback,MemoryOpRequest,standard,host,not-applicable,,
gaia.arena_pool.arena-snapshot,gaia,arena_pool,arenaSnapshot,arenaPoolArenaSnapshot,MemoryOpRequest,standard,host,not-applicable,,
gaia.arena_pool.arena-validate,gaia,arena_pool,arenaValidate,arenaPoolArenaValidate,MemoryOpRequest,standard,host,not-applicable,,
gaia.arena_pool.create-arena,gaia,arena_pool,createArena,arenaPoolCreateArena,MemoryOpRequest,standard,host,not-applicable,,
gaia.arena_pool.create-pool,gaia,arena_pool,createPool,arenaPoolCreatePool,MemoryOpRequest,standard,host,not-applicable,,
gaia.arena_pool.destroy-arena,gaia,arena_pool,destroyArena,arenaPoolDestroyArena,MemoryOpRequest,standard,host,not-applicable,,
gaia.arena_pool.destroy-pool,gaia,arena_pool,destroyPool,arenaPoolDestroyPool,MemoryOpRequest,standard,host,not-applicable,,
gaia.arena_pool.pool-acquire,gaia,arena_pool,poolAcquire,arenaPoolPoolAcquire,MemoryOpRequest,standard,host,not-applicable,,
gaia.arena_pool.pool-defragment,gaia,arena_pool,poolDefragment,arenaPoolPoolDefragment,MemoryOpRequest,standard,host,not-applicable,,
gaia.arena_pool.pool-release,gaia,arena_pool,poolRelease,arenaPoolPoolRelease,MemoryOpRequest,standard,host,not-applicable,,
gaia.arena_pool.pool-trim,gaia,arena_pool,poolTrim,arenaPoolPoolTrim,MemoryOpRequest,standard,host,not-applicable,,
gaia.arena_pool.suballocate,gaia,arena_pool,suballocate,arenaPoolSuballocate,MemoryOpRequest,standard,host,not-applicable,,
gaia.arena_pool.subfree,gaia,arena_pool,subfree,arenaPoolSubfree,MemoryOpRequest,standard,host,not-applicable,,
gaia.copy_fill.asynchronous-copy,gaia,copy_fill,asynchronousCopy,copyFillAsynchronousCopy,MemoryOpRequest,standard,host;sm86,not-applicable,,
gaia.copy_fill.batched-copy,gaia,copy_fill,batchedCopy,copyFillBatchedCopy,MemoryOpRequest,standard,host;sm86,not-applicable,,
gaia.copy_fill.checksum-copy,gaia,copy_fill,checksumCopy,copyFillChecksumCopy,MemoryOpRequest,research,host;sm86,not-applicable,,
gaia.copy_fill.copy2d,gaia,copy_fill,copy2d,copyFillCopy2d,MemoryOpRequest,standard,host;sm86,not-applicable,,
gaia.copy_fill.copy3d,gaia,copy_fill,copy3d,copyFillCopy3d,MemoryOpRequest,standard,host;sm86,not-applicable,,
gaia.copy_fill.copy-compressed,gaia,copy_fill,copyCompressed,copyFillCopyCompressed,MemoryOpRequest,standard,host;sm86,not-applicable,,
gaia.copy_fill.copy-decompressed,gaia,copy_fill,copyDecompressed,copyFillCopyDecompressed,MemoryOpRequest,standard,host;sm86,not-applicable,,
gaia.copy_fill.copy-device-to-device,gaia,copy_fill,copyDeviceToDevice,copyFillCopyDeviceToDevice,MemoryOpRequest,standard,host;sm86,not-applicable,,
gaia.copy_fill.copy-device-to-host,gaia,copy_fill,copyDeviceToHost,copyFillCopyDeviceToHost,MemoryOpRequest,standard,host;sm86,not-applicable,,
gaia.copy_fill.copy-gather,gaia,copy_fill,copyGather,copyFillCopyGather,MemoryOpRequest,standard,host;sm86,not-applicable,,
gaia.copy_fill.copy-host-to-device,gaia,copy_fill,copyHostToDevice,copyFillCopyHostToDevice,MemoryOpRequest,standard,host;sm86,not-applicable,,
gaia.copy_fill.copy-peer-to-peer,gaia,copy_fill,copyPeerToPeer,copyFillCopyPeerToPeer,MemoryOpRequest,standard,host;sm86,not-applicable,,
gaia.copy_fill.copy-scatter,gaia,copy_fill,copyScatter,copyFillCopyScatter,MemoryOpRequest,standard,host;sm86,not-applicable,,
gaia.copy_fill.copy-strided,gaia,copy_fill,copyStrided,copyFillCopyStrided,MemoryOpRequest,standard,host;sm86,not-applicable,,
gaia.copy_fill.fill-bytes,gaia,copy_fill,fillBytes,copyFillFillBytes,MemoryOpRequest,standard,host;sm86,not-applicable,,
gaia.copy_fill.fill-words,gaia,copy_fill,fillWords,copyFillFillWords,MemoryOpRequest,standard,host;sm86,not-applicable,,
gaia.copy_fill.pattern-fill,gaia,copy_fill,patternFill,copyFillPatternFill,MemoryOpRequest,standard,host;sm86,not-applicable,,
gaia.copy_fill.verified-copy,gaia,copy_fill,verifiedCopy,copyFillVerifiedCopy,MemoryOpRequest,standard,host;sm86,not-applicable,,
gaia.copy_fill.zero-memory,gaia,copy_fill,zeroMemory,copyFillZeroMemory,MemoryOpRequest,standard,host;sm86,not-applicable,,
gaia.host_mapping.create-staging-map,gaia,host_mapping,createStagingMap,hostMappingCreateStagingMap,MemoryOpRequest,standard,host,not-applicable,,
gaia.host_mapping.destroy-staging-map,gaia,host_mapping,destroyStagingMap,hostMappingDestroyStagingMap,MemoryOpRequest,standard,host,not-applicable,,
gaia.host_mapping.fault-in-pages,gaia,host_mapping,faultInPages,hostMappingFaultInPages,MemoryOpRequest,standard,host,not-applicable,,
gaia.host_mapping.flush-host-writes,gaia,host_mapping,flushHostWrites,hostMappingFlushHostWrites,MemoryOpRequest,standard,host,not-applicable,,
gaia.host_mapping.invalidate-host-reads,gaia,host_mapping,invalidateHostReads,hostMappingInvalidateHostReads,MemoryOpRequest,standard,host,not-applicable,,
gaia.host_mapping.map-bar1,gaia,host_mapping,mapBar1,hostMappingMapBar1,MemoryOpRequest,standard,host,not-applicable,,
gaia.host_mapping.map-host,gaia,host_mapping,mapHost,hostMappingMapHost,MemoryOpRequest,standard,host,not-applicable,,
gaia.host_mapping.pin-user-pages,gaia,host_mapping,pinUserPages,hostMappingPinUserPages,MemoryOpRequest,standard,host,not-applicable,,
gaia.host_mapping.prefault-pages,gaia,host_mapping,prefaultPages,hostMappingPrefaultPages,MemoryOpRequest,standard,host,not-applicable,,
gaia.host_mapping.query-mapping,gaia,host_mapping,queryMapping,hostMappingQueryMapping,MemoryOpRequest,standard,host,not-applicable,,
gaia.host_mapping.synchronize-mapping,gaia,host_mapping,synchronizeMapping,hostMappingSynchronizeMapping,MemoryOpRequest,standard,host,not-applicable,,
gaia.host_mapping.unmap-bar1,gaia,host_mapping,unmapBar1,hostMappingUnmapBar1,MemoryOpRequest,standard,host,not-applicable,,
gaia.host_mapping.unmap-host,gaia,host_mapping,unmapHost,hostMappingUnmapHost,MemoryOpRequest,standard,host,not-applicable,,
gaia.host_mapping.unpin-user-pages,gaia,host_mapping,unpinUserPages,hostMappingUnpinUserPages,MemoryOpRequest,standard,host,not-applicable,,
gaia.integrity.capture-memory-manifest,gaia,integrity,captureMemoryManifest,integrityCaptureMemoryManifest,MemoryOpRequest,standard,host,not-applicable,,
gaia.integrity.checksum-allocation,gaia,integrity,checksumAllocation,integrityChecksumAllocation,MemoryOpRequest,research,host,not-applicable,,
gaia.integrity.compare-memory-manifest,gaia,integrity,compareMemoryManifest,integrityCompareMemoryManifest,MemoryOpRequest,standard,host,not-applicable,,
gaia.integrity.detect-double-free,gaia,integrity,detectDoubleFree,integrityDetectDoubleFree,MemoryOpRequest,standard,host,not-applicable,,
gaia.integrity.detect-leak,gaia,integrity,detectLeak,integrityDetectLeak,MemoryOpRequest,standard,host,not-applicable,,
gaia.integrity.detect-out-of-bounds,gaia,integrity,detectOutOfBounds,integrityDetectOutOfBounds,MemoryOpRequest,standard,host,not-applicable,,
gaia.integrity.detect-overlap,gaia,integrity,detectOverlap,integrityDetectOverlap,MemoryOpRequest,standard,host,not-applicable,,
gaia.integrity.detect-stale-mapping,gaia,integrity,detectStaleMapping,integrityDetectStaleMapping,MemoryOpRequest,standard,host,not-applicable,,
gaia.integrity.detect-use-after-free,gaia,integrity,detectUseAfterFree,integrityDetectUseAfterFree,MemoryOpRequest,standard,host,not-applicable,,
gaia.integrity.guard-allocation,gaia,integrity,guardAllocation,integrityGuardAllocation,MemoryOpRequest,standard,host,not-applicable,,
gaia.integrity.poison-allocation,gaia,integrity,poisonAllocation,integrityPoisonAllocation,MemoryOpRequest,standard,host,not-applicable,,
gaia.integrity.scrub-sensitive-memory,gaia,integrity,scrubSensitiveMemory,integrityScrubSensitiveMemory,MemoryOpRequest,standard,host,not-applicable,,
gaia.integrity.secure-erase,gaia,integrity,secureErase,integritySecureErase,MemoryOpRequest,standard,host,not-applicable,,
gaia.integrity.unguard-allocation,gaia,integrity,unguardAllocation,integrityUnguardAllocation,MemoryOpRequest,standard,host,not-applicable,,
